"Zipcode","DayofWeek","Hour","Temp","Rain","RFR_pred","XGB_pred","Ensemble_pred","Neighborhood"
"10468",0,14,21,0,10,0,13,"Bronx Park and Fordham"
"10468",3,23,22,0,15,5,17,"Bronx Park and Fordham"
"10468",1,5,19,0,2,0,3,"Bronx Park and Fordham"
"10468",6,11,23,0,8,8,8,"Bronx Park and Fordham"
"10468",2,8,20,0,15,9,17,"Bronx Park and Fordham"
"10468",0,20,21,0,12,2,14,"Bronx Park and Fordham"
"10468",5,18,29,0,13,14,12,"Bronx Park and Fordham"
"10468",0,19,22,0,11,2,14,"Bronx Park and Fordham"
"10468",3,7,18,0,12,8,13,"Bronx Park and Fordham"
"10468",5,17,29,0,15,14,15,"Bronx Park and Fordham"
"10468",2,9,21,0,11,4,13,"Bronx Park and Fordham"
"10468",1,23,22,0,8,4,10,"Bronx Park and Fordham"
"10468",2,18,30,0,12,5,14,"Bronx Park and Fordham"
"10468",3,12,23,0,9,2,10,"Bronx Park and Fordham"
"10468",4,7,20,0,11,4,12,"Bronx Park and Fordham"
"10468",2,17,30,0,11,4,13,"Bronx Park and Fordham"
"10468",0,2,19,0,3,0,5,"Bronx Park and Fordham"
"10469",3,19,26,0,2,0,3,"Northeast Bronx"
"10469",6,9,21,0,2,1,3,"Northeast Bronx"
"10469",6,7,20,0,2,0,3,"Northeast Bronx"
"10469",5,14,28,0,2,3,2,"Northeast Bronx"
"10469",1,9,21,0,2,0,4,"Northeast Bronx"
"10469",4,0,22,0,4,1,5,"Northeast Bronx"
"10469",2,14,28,0,2,0,4,"Northeast Bronx"
"10469",1,0,21,0,3,0,3,"Northeast Bronx"
"10469",1,18,25,0,2,0,4,"Northeast Bronx"
"10469",1,19,25,0,2,0,3,"Northeast Bronx"
"10469",3,4,17,0,1,0,2,"Northeast Bronx"
"10469",4,21,25,0,4,3,4,"Northeast Bronx"
"10469",1,2,20,0,1,0,3,"Northeast Bronx"
"10469",3,3,18,0,1,0,2,"Northeast Bronx"
"10469",3,0,21,0,3,0,4,"Northeast Bronx"
"10469",5,20,28,0,3,6,3,"Northeast Bronx"
"10469",1,10,21,0,2,0,4,"Northeast Bronx"
"10469",0,6,18,0,2,0,3,"Northeast Bronx"
"10469",3,16,27,0,2,0,4,"Northeast Bronx"
"10469",1,1,21,0,2,0,3,"Northeast Bronx"
"10469",0,18,22,0,3,0,5,"Northeast Bronx"
"10469",5,3,20,0,2,4,2,"Northeast Bronx"
"10469",6,0,22,0,5,15,3,"Northeast Bronx"
"10469",3,15,26,0,2,0,4,"Northeast Bronx"
"10469",0,17,22,0,2,0,4,"Northeast Bronx"
"10469",0,8,19,0,2,0,3,"Northeast Bronx"
"10469",1,12,23,0,2,0,3,"Northeast Bronx"
"10469",4,20,26,0,3,4,3,"Northeast Bronx"
"10469",0,7,18,0,3,0,4,"Northeast Bronx"
"10469",4,11,23,0,2,1,2,"Northeast Bronx"
"10469",2,13,27,0,2,0,4,"Northeast Bronx"
"10469",6,1,21,0,4,14,2,"Northeast Bronx"
"10469",6,22,24,0,2,2,2,"Northeast Bronx"
"10469",5,22,25,0,3,6,3,"Northeast Bronx"
"10469",5,10,23,0,2,1,2,"Northeast Bronx"
"10469",3,7,18,0,3,1,3,"Northeast Bronx"
"10469",1,15,25,0,2,0,4,"Northeast Bronx"
"10469",4,10,22,0,1,1,1,"Northeast Bronx"
"10469",5,2,20,0,3,5,3,"Northeast Bronx"
"10469",2,12,26,0,2,0,4,"Northeast Bronx"
"10469",2,11,24,0,1,0,3,"Northeast Bronx"
"10469",6,23,23,0,2,0,3,"Northeast Bronx"
"10469",3,5,17,0,2,0,2,"Northeast Bronx"
"10469",4,22,24,0,4,6,4,"Northeast Bronx"
"10469",3,8,18,0,2,1,2,"Northeast Bronx"
"10469",3,20,26,0,2,0,3,"Northeast Bronx"
"10469",1,16,25,0,2,0,4,"Northeast Bronx"
"10469",2,7,19,0,3,0,3,"Northeast Bronx"
"10469",3,1,19,0,3,0,3,"Northeast Bronx"
"10469",4,13,25,0,2,1,2,"Northeast Bronx"
"10469",2,15,29,0,2,0,4,"Northeast Bronx"
"10469",2,6,18,0,2,0,3,"Northeast Bronx"
"10469",3,18,27,0,2,0,4,"Northeast Bronx"
"10469",2,5,18,0,1,0,2,"Northeast Bronx"
"10469",6,11,23,0,2,2,3,"Northeast Bronx"
"10469",5,5,19,0,2,1,2,"Northeast Bronx"
"10469",5,13,27,0,2,2,2,"Northeast Bronx"
"10469",5,8,20,0,2,0,2,"Northeast Bronx"
"10469",2,4,18,0,1,0,2,"Northeast Bronx"
"10469",5,4,19,0,2,3,2,"Northeast Bronx"
"10469",2,23,24,0,2,0,3,"Northeast Bronx"
"10469",4,1,21,0,3,1,3,"Northeast Bronx"
"10469",3,22,23,0,2,0,3,"Northeast Bronx"
"10469",2,22,26,0,2,0,3,"Northeast Bronx"
"10469",0,15,22,0,2,0,5,"Northeast Bronx"
"10469",5,12,25,0,2,2,2,"Northeast Bronx"
"10469",4,12,24,0,2,1,2,"Northeast Bronx"
"10469",3,9,20,0,2,0,3,"Northeast Bronx"
"10469",0,14,21,0,3,0,5,"Northeast Bronx"
"10469",4,2,20,0,2,0,2,"Northeast Bronx"
"10469",1,11,22,0,2,0,4,"Northeast Bronx"
"10469",0,13,21,0,2,0,4,"Northeast Bronx"
"10469",1,7,19,0,3,0,4,"Northeast Bronx"
"10469",3,13,25,0,2,0,4,"Northeast Bronx"
"10469",4,17,27,0,3,5,2,"Northeast Bronx"
"10469",0,1,19,0,2,0,4,"Northeast Bronx"
"10469",2,19,29,0,2,0,3,"Northeast Bronx"
"10469",6,12,24,0,3,2,3,"Northeast Bronx"
"10469",5,9,22,0,2,2,2,"Northeast Bronx"
"10469",3,6,17,0,2,0,2,"Northeast Bronx"
"10469",1,17,25,0,2,0,3,"Northeast Bronx"
"10469",0,2,19,0,1,0,3,"Northeast Bronx"
"10469",3,14,26,0,2,0,4,"Northeast Bronx"
"10469",3,11,22,0,2,0,3,"Northeast Bronx"
"10469",2,8,20,0,2,0,3,"Northeast Bronx"
"10469",4,14,26,0,2,3,2,"Northeast Bronx"
"10469",1,13,24,0,2,0,4,"Northeast Bronx"
"10469",2,16,30,0,2,0,4,"Northeast Bronx"
"10469",0,16,22,0,2,0,5,"Northeast Bronx"
"10469",6,10,22,0,3,2,3,"Northeast Bronx"
"10469",5,15,28,0,3,3,3,"Northeast Bronx"
"10469",3,10,21,0,2,0,3,"Northeast Bronx"
"10469",5,6,19,0,2,0,3,"Northeast Bronx"
"10469",3,2,18,0,1,0,3,"Northeast Bronx"
"10469",1,21,24,0,2,0,4,"Northeast Bronx"
"10469",6,18,27,0,3,4,3,"Northeast Bronx"
"10469",5,11,24,0,2,1,2,"Northeast Bronx"
"10469",6,8,20,0,2,1,2,"Northeast Bronx"
"10469",1,20,24,0,2,0,3,"Northeast Bronx"
"10469",6,17,27,0,3,4,3,"Northeast Bronx"
"10469",2,20,28,0,2,0,4,"Northeast Bronx"
"10469",6,13,25,0,2,1,3,"Northeast Bronx"
"10469",4,8,20,0,2,0,2,"Northeast Bronx"
"10469",6,16,27,0,3,2,3,"Northeast Bronx"
"10469",0,21,21,0,2,0,4,"Northeast Bronx"
"10469",4,16,27,0,3,3,2,"Northeast Bronx"
"10469",4,3,20,0,2,1,2,"Northeast Bronx"
"10469",4,19,26,0,3,6,3,"Northeast Bronx"
"10469",1,8,20,0,2,0,3,"Northeast Bronx"
"10469",3,21,25,0,2,0,3,"Northeast Bronx"
"10469",6,14,26,0,2,2,2,"Northeast Bronx"
"10469",2,2,20,0,1,0,2,"Northeast Bronx"
"10469",3,23,22,0,2,0,3,"Northeast Bronx"
"10469",0,10,19,0,2,0,4,"Northeast Bronx"
"10469",5,16,29,0,3,3,3,"Northeast Bronx"
"10469",1,23,22,0,2,0,3,"Northeast Bronx"
"10469",5,19,28,0,3,6,3,"Northeast Bronx"
"10469",0,9,19,0,2,0,4,"Northeast Bronx"
"10469",1,3,19,0,2,0,3,"Northeast Bronx"
"10469",0,0,19,0,2,0,4,"Northeast Bronx"
"10469",2,0,22,0,3,0,3,"Northeast Bronx"
"10469",0,20,21,0,2,0,4,"Northeast Bronx"
"10469",2,3,19,0,2,0,3,"Northeast Bronx"
"10469",6,2,20,0,3,9,2,"Northeast Bronx"
"10469",1,4,19,0,1,0,3,"Northeast Bronx"
"10469",0,19,22,0,2,0,4,"Northeast Bronx"
"10469",4,18,27,0,4,7,3,"Northeast Bronx"
"10469",0,4,18,0,1,0,3,"Northeast Bronx"
"10469",5,1,21,0,2,6,2,"Northeast Bronx"
"10469",0,22,21,0,2,0,4,"Northeast Bronx"
"10469",1,6,19,0,2,0,2,"Northeast Bronx"
"10469",5,0,23,0,4,8,4,"Northeast Bronx"
"10469",2,1,21,0,3,0,4,"Northeast Bronx"
"10469",6,3,20,0,3,7,2,"Northeast Bronx"
"10469",5,21,27,0,3,4,3,"Northeast Bronx"
"10469",3,12,23,0,2,0,3,"Northeast Bronx"
"10469",0,5,18,0,1,0,3,"Northeast Bronx"
"10469",3,17,27,0,2,0,3,"Northeast Bronx"
"10469",5,23,24,0,3,6,2,"Northeast Bronx"
"10469",2,17,30,0,2,0,3,"Northeast Bronx"
"10469",6,20,26,0,2,3,2,"Northeast Bronx"
"10469",4,5,19,0,2,2,2,"Northeast Bronx"
"10469",6,19,26,0,3,3,2,"Northeast Bronx"
"10469",1,5,19,0,1,0,3,"Northeast Bronx"
"10469",5,7,20,0,3,0,4,"Northeast Bronx"
"10469",4,4,19,0,1,2,1,"Northeast Bronx"
"10469",2,21,27,0,2,0,4,"Northeast Bronx"
"10469",1,14,24,0,2,0,4,"Northeast Bronx"
"10469",6,15,26,0,2,2,3,"Northeast Bronx"
"10469",4,23,23,0,2,6,2,"Northeast Bronx"
"10469",6,5,19,0,2,2,2,"Northeast Bronx"
"10469",2,10,22,0,2,0,3,"Northeast Bronx"
"10469",5,17,29,0,3,5,2,"Northeast Bronx"
"10469",0,23,20,0,2,0,4,"Northeast Bronx"
"10469",2,18,30,0,2,0,4,"Northeast Bronx"
"10469",4,6,19,0,2,0,3,"Northeast Bronx"
"10469",0,3,18,0,2,0,3,"Northeast Bronx"
"10469",6,4,19,0,3,4,2,"Northeast Bronx"
"10469",0,11,20,0,2,0,4,"Northeast Bronx"
"10469",6,21,25,0,2,2,3,"Northeast Bronx"
"10469",4,9,21,0,1,2,1,"Northeast Bronx"
"10469",0,12,21,0,2,0,4,"Northeast Bronx"
"10469",5,18,29,0,3,6,3,"Northeast Bronx"
"10469",4,7,20,0,2,0,4,"Northeast Bronx"
"10469",6,6,19,0,2,0,3,"Northeast Bronx"
"10469",1,22,23,0,2,0,4,"Northeast Bronx"
"10469",4,15,26,0,3,3,3,"Northeast Bronx"
"10469",2,9,21,0,2,0,3,"Northeast Bronx"
"10470",3,19,26,0,1,0,2,"Northeast Bronx"
"10470",1,0,21,0,3,1,4,"Northeast Bronx"
"10470",1,10,21,0,1,0,2,"Northeast Bronx"
"10470",4,0,22,0,6,0,8,"Northeast Bronx"
"10470",5,4,19,0,3,3,3,"Northeast Bronx"
"10470",0,18,22,0,2,0,4,"Northeast Bronx"
"10470",5,3,20,0,2,4,2,"Northeast Bronx"
"10470",3,15,26,0,2,0,3,"Northeast Bronx"
"10470",0,17,22,0,2,0,3,"Northeast Bronx"
"10470",3,16,27,0,1,0,3,"Northeast Bronx"
"10470",2,5,18,0,1,0,2,"Northeast Bronx"
"10470",4,1,21,0,4,0,6,"Northeast Bronx"
"10470",2,13,27,0,1,0,3,"Northeast Bronx"
"10470",6,1,21,0,3,13,1,"Northeast Bronx"
"10470",5,13,27,0,1,1,1,"Northeast Bronx"
"10470",6,16,27,0,1,2,1,"Northeast Bronx"
"10470",1,19,25,0,2,0,3,"Northeast Bronx"
"10470",2,23,24,0,2,0,3,"Northeast Bronx"
"10470",3,8,18,0,1,2,1,"Northeast Bronx"
"10470",5,14,28,0,1,2,1,"Northeast Bronx"
"10470",0,8,19,0,1,0,2,"Northeast Bronx"
"10470",4,10,22,0,1,1,1,"Northeast Bronx"
"10470",3,18,27,0,2,0,2,"Northeast Bronx"
"10470",3,17,27,0,2,0,3,"Northeast Bronx"
"10470",1,1,21,0,3,0,4,"Northeast Bronx"
"10470",5,22,25,0,2,5,1,"Northeast Bronx"
"10470",5,20,28,0,2,5,1,"Northeast Bronx"
"10470",6,13,25,0,1,1,1,"Northeast Bronx"
"10470",6,7,20,0,2,0,4,"Northeast Bronx"
"10470",3,22,23,0,1,0,2,"Northeast Bronx"
"10470",3,13,25,0,1,0,3,"Northeast Bronx"
"10470",2,6,18,0,2,0,3,"Northeast Bronx"
"10470",6,9,21,0,1,1,1,"Northeast Bronx"
"10470",1,12,23,0,1,0,3,"Northeast Bronx"
"10470",2,22,26,0,1,0,3,"Northeast Bronx"
"10470",1,2,20,0,2,0,3,"Northeast Bronx"
"10470",6,14,26,0,1,2,1,"Northeast Bronx"
"10470",2,14,28,0,1,0,3,"Northeast Bronx"
"10470",0,7,18,0,3,0,4,"Northeast Bronx"
"10470",3,20,26,0,1,0,2,"Northeast Bronx"
"10470",2,16,30,0,2,0,3,"Northeast Bronx"
"10470",0,10,19,0,1,0,3,"Northeast Bronx"
"10470",1,13,24,0,1,0,3,"Northeast Bronx"
"10470",0,1,19,0,3,0,5,"Northeast Bronx"
"10470",0,15,22,0,2,0,3,"Northeast Bronx"
"10470",0,9,19,0,1,0,3,"Northeast Bronx"
"10470",5,21,27,0,2,3,2,"Northeast Bronx"
"10470",4,3,20,0,2,1,2,"Northeast Bronx"
"10470",5,6,19,0,2,0,3,"Northeast Bronx"
"10470",4,12,24,0,1,1,1,"Northeast Bronx"
"10470",1,4,19,0,1,0,2,"Northeast Bronx"
"10470",0,19,22,0,2,0,3,"Northeast Bronx"
"10470",4,2,20,0,3,0,4,"Northeast Bronx"
"10470",6,17,27,0,1,4,1,"Northeast Bronx"
"10470",4,20,26,0,1,3,1,"Northeast Bronx"
"10470",0,16,22,0,1,0,4,"Northeast Bronx"
"10470",0,6,18,0,2,0,3,"Northeast Bronx"
"10470",2,19,29,0,1,0,3,"Northeast Bronx"
"10470",3,7,18,0,3,4,3,"Northeast Bronx"
"10470",6,0,22,0,3,14,1,"Northeast Bronx"
"10470",3,0,21,0,4,0,5,"Northeast Bronx"
"10470",5,2,20,0,3,3,3,"Northeast Bronx"
"10470",6,23,23,0,2,0,3,"Northeast Bronx"
"10470",4,21,25,0,2,2,1,"Northeast Bronx"
"10470",5,5,19,0,2,1,2,"Northeast Bronx"
"10470",6,22,24,0,2,2,2,"Northeast Bronx"
"10470",0,4,18,0,2,0,3,"Northeast Bronx"
"10470",1,16,25,0,1,0,3,"Northeast Bronx"
"10470",0,22,21,0,1,0,3,"Northeast Bronx"
"10470",3,4,17,0,1,0,2,"Northeast Bronx"
"10470",6,5,19,0,2,2,2,"Northeast Bronx"
"10470",0,21,21,0,1,0,3,"Northeast Bronx"
"10470",5,15,28,0,1,3,1,"Northeast Bronx"
"10470",6,15,26,0,1,2,1,"Northeast Bronx"
"10470",1,5,19,0,1,0,2,"Northeast Bronx"
"10470",6,11,23,0,1,2,1,"Northeast Bronx"
"10470",3,14,26,0,2,0,3,"Northeast Bronx"
"10470",2,11,24,0,1,0,3,"Northeast Bronx"
"10470",2,17,30,0,2,0,3,"Northeast Bronx"
"10470",6,20,26,0,2,3,2,"Northeast Bronx"
"10470",4,22,24,0,1,5,1,"Northeast Bronx"
"10470",5,16,29,0,1,2,1,"Northeast Bronx"
"10470",2,7,19,0,3,2,4,"Northeast Bronx"
"10470",4,5,19,0,2,2,2,"Northeast Bronx"
"10470",2,15,29,0,2,0,4,"Northeast Bronx"
"10470",1,15,25,0,2,0,3,"Northeast Bronx"
"10470",1,3,19,0,2,0,3,"Northeast Bronx"
"10470",3,10,21,0,1,0,2,"Northeast Bronx"
"10470",1,22,23,0,2,0,3,"Northeast Bronx"
"10470",0,5,18,0,1,0,3,"Northeast Bronx"
"10470",5,17,29,0,1,4,1,"Northeast Bronx"
"10470",5,23,24,0,2,5,1,"Northeast Bronx"
"10470",1,11,22,0,1,0,3,"Northeast Bronx"
"10470",2,4,18,0,1,0,2,"Northeast Bronx"
"10470",1,20,24,0,1,0,3,"Northeast Bronx"
"10470",5,1,21,0,3,5,3,"Northeast Bronx"
"10470",2,20,28,0,1,0,3,"Northeast Bronx"
"10470",4,17,27,0,1,4,1,"Northeast Bronx"
"10470",6,10,22,0,1,2,1,"Northeast Bronx"
"10470",6,12,24,0,1,2,1,"Northeast Bronx"
"10470",1,18,25,0,2,0,3,"Northeast Bronx"
"10470",2,3,19,0,1,0,2,"Northeast Bronx"
"10470",0,20,21,0,2,0,3,"Northeast Bronx"
"10470",1,21,24,0,1,0,3,"Northeast Bronx"
"10470",2,2,20,0,2,0,3,"Northeast Bronx"
"10470",0,23,20,0,1,0,3,"Northeast Bronx"
"10470",3,23,22,0,2,0,3,"Northeast Bronx"
"10470",1,7,19,0,3,2,3,"Northeast Bronx"
"10470",4,14,26,0,1,2,1,"Northeast Bronx"
"10470",5,8,20,0,2,0,2,"Northeast Bronx"
"10470",0,13,21,0,1,0,3,"Northeast Bronx"
"10470",4,16,27,0,1,2,1,"Northeast Bronx"
"10470",4,13,25,0,1,0,2,"Northeast Bronx"
"10470",3,3,18,0,2,0,2,"Northeast Bronx"
"10470",2,18,30,0,1,0,3,"Northeast Bronx"
"10470",6,2,20,0,3,8,2,"Northeast Bronx"
"10470",4,9,21,0,1,2,1,"Northeast Bronx"
"10470",3,2,18,0,3,0,4,"Northeast Bronx"
"10470",4,6,19,0,3,0,4,"Northeast Bronx"
"10470",0,0,19,0,3,0,5,"Northeast Bronx"
"10470",3,11,22,0,1,0,3,"Northeast Bronx"
"10470",5,11,24,0,1,1,1,"Northeast Bronx"
"10470",4,18,27,0,2,5,1,"Northeast Bronx"
"10470",1,8,20,0,1,0,2,"Northeast Bronx"
"10470",2,10,22,0,1,0,2,"Northeast Bronx"
"10470",5,19,28,0,1,5,1,"Northeast Bronx"
"10470",6,19,26,0,2,3,2,"Northeast Bronx"
"10470",0,14,21,0,1,0,3,"Northeast Bronx"
"10470",3,9,20,0,1,0,2,"Northeast Bronx"
"10470",2,12,26,0,1,0,3,"Northeast Bronx"
"10470",6,18,27,0,2,4,2,"Northeast Bronx"
"10470",6,4,19,0,3,4,2,"Northeast Bronx"
"10470",1,9,21,0,1,0,2,"Northeast Bronx"
"10470",4,11,23,0,1,0,1,"Northeast Bronx"
"10470",1,14,24,0,1,0,3,"Northeast Bronx"
"10470",4,19,26,0,1,4,1,"Northeast Bronx"
"10470",2,0,22,0,3,2,4,"Northeast Bronx"
"10470",5,7,20,0,3,0,5,"Northeast Bronx"
"10470",1,23,22,0,2,0,3,"Northeast Bronx"
"10470",6,8,20,0,2,0,2,"Northeast Bronx"
"10470",4,15,26,0,1,2,1,"Northeast Bronx"
"10470",1,17,25,0,2,0,3,"Northeast Bronx"
"10470",0,12,21,0,1,0,3,"Northeast Bronx"
"10470",2,1,21,0,3,0,4,"Northeast Bronx"
"10470",3,1,19,0,3,0,4,"Northeast Bronx"
"10470",0,3,18,0,2,0,3,"Northeast Bronx"
"10470",3,5,17,0,2,0,2,"Northeast Bronx"
"10470",2,8,20,0,1,0,1,"Northeast Bronx"
"10470",3,21,25,0,1,0,2,"Northeast Bronx"
"10470",3,6,17,0,2,0,2,"Northeast Bronx"
"10470",1,6,19,0,2,0,3,"Northeast Bronx"
"10470",5,12,25,0,1,1,1,"Northeast Bronx"
"10470",6,6,19,0,2,0,3,"Northeast Bronx"
"10470",5,18,29,0,1,5,1,"Northeast Bronx"
"10470",4,23,23,0,1,5,1,"Northeast Bronx"
"10470",5,0,23,0,3,6,2,"Northeast Bronx"
"10470",4,8,20,0,1,0,2,"Northeast Bronx"
"10470",0,11,20,0,1,0,3,"Northeast Bronx"
"10470",4,4,19,0,2,2,2,"Northeast Bronx"
"10470",4,7,20,0,4,0,5,"Northeast Bronx"
"10470",2,21,27,0,1,0,3,"Northeast Bronx"
"10470",3,12,23,0,1,0,2,"Northeast Bronx"
"10470",0,2,19,0,2,0,4,"Northeast Bronx"
"10470",6,21,25,0,2,2,2,"Northeast Bronx"
"10470",6,3,20,0,2,7,1,"Northeast Bronx"
"10470",5,10,23,0,2,1,2,"Northeast Bronx"
"10470",2,9,21,0,1,0,2,"Northeast Bronx"
"10470",5,9,22,0,2,1,2,"Northeast Bronx"
"10471",5,3,20,0,2,4,2,"Kingsbridge and Riverdale"
"10471",0,6,18,0,2,0,3,"Kingsbridge and Riverdale"
"10471",2,22,26,0,2,0,3,"Kingsbridge and Riverdale"
"10471",4,1,21,0,4,0,5,"Kingsbridge and Riverdale"
"10471",6,16,27,0,3,2,3,"Kingsbridge and Riverdale"
"10471",1,13,24,0,4,0,7,"Kingsbridge and Riverdale"
"10471",5,4,19,0,2,3,2,"Kingsbridge and Riverdale"
"10471",2,7,19,0,3,0,3,"Kingsbridge and Riverdale"
"10471",1,19,25,0,2,0,4,"Kingsbridge and Riverdale"
"10471",1,10,21,0,2,0,4,"Kingsbridge and Riverdale"
"10471",6,13,25,0,2,2,3,"Kingsbridge and Riverdale"
"10471",2,5,18,0,2,0,3,"Kingsbridge and Riverdale"
"10471",6,8,20,0,2,0,2,"Kingsbridge and Riverdale"
"10471",6,7,20,0,3,0,4,"Kingsbridge and Riverdale"
"10471",6,1,21,0,3,14,1,"Kingsbridge and Riverdale"
"10471",4,11,23,0,3,1,4,"Kingsbridge and Riverdale"
"10471",3,18,27,0,2,0,4,"Kingsbridge and Riverdale"
"10471",2,13,27,0,4,0,6,"Kingsbridge and Riverdale"
"10471",0,18,22,0,2,0,4,"Kingsbridge and Riverdale"
"10471",1,21,24,0,2,0,3,"Kingsbridge and Riverdale"
"10471",3,13,25,0,3,0,5,"Kingsbridge and Riverdale"
"10471",1,12,23,0,2,0,4,"Kingsbridge and Riverdale"
"10471",3,8,18,0,2,1,2,"Kingsbridge and Riverdale"
"10471",3,16,27,0,4,0,6,"Kingsbridge and Riverdale"
"10471",5,22,25,0,2,5,2,"Kingsbridge and Riverdale"
"10471",6,22,24,0,2,1,2,"Kingsbridge and Riverdale"
"10471",6,5,19,0,2,1,2,"Kingsbridge and Riverdale"
"10471",4,17,27,0,3,4,3,"Kingsbridge and Riverdale"
"10471",5,14,28,0,3,3,3,"Kingsbridge and Riverdale"
"10471",1,9,21,0,2,0,4,"Kingsbridge and Riverdale"
"10471",0,17,22,0,3,0,5,"Kingsbridge and Riverdale"
"10471",6,9,21,0,2,1,2,"Kingsbridge and Riverdale"
"10471",2,23,24,0,1,0,3,"Kingsbridge and Riverdale"
"10471",0,19,22,0,2,0,4,"Kingsbridge and Riverdale"
"10471",4,22,24,0,1,5,1,"Kingsbridge and Riverdale"
"10471",6,17,27,0,3,3,2,"Kingsbridge and Riverdale"
"10471",2,16,30,0,4,0,6,"Kingsbridge and Riverdale"
"10471",3,19,26,0,2,0,4,"Kingsbridge and Riverdale"
"10471",1,3,19,0,2,0,4,"Kingsbridge and Riverdale"
"10471",6,20,26,0,2,2,2,"Kingsbridge and Riverdale"
"10471",1,18,25,0,3,0,4,"Kingsbridge and Riverdale"
"10471",6,19,26,0,2,2,2,"Kingsbridge and Riverdale"
"10471",0,8,19,0,3,0,4,"Kingsbridge and Riverdale"
"10471",4,0,22,0,5,1,6,"Kingsbridge and Riverdale"
"10471",5,13,27,0,3,3,3,"Kingsbridge and Riverdale"
"10471",2,4,18,0,2,0,3,"Kingsbridge and Riverdale"
"10471",0,7,18,0,3,0,5,"Kingsbridge and Riverdale"
"10471",1,20,24,0,2,0,3,"Kingsbridge and Riverdale"
"10471",4,20,26,0,2,4,1,"Kingsbridge and Riverdale"
"10471",1,1,21,0,3,0,5,"Kingsbridge and Riverdale"
"10471",0,22,21,0,2,0,4,"Kingsbridge and Riverdale"
"10471",0,15,22,0,4,0,6,"Kingsbridge and Riverdale"
"10471",0,9,19,0,2,0,4,"Kingsbridge and Riverdale"
"10471",5,15,28,0,2,4,2,"Kingsbridge and Riverdale"
"10471",4,10,22,0,2,2,2,"Kingsbridge and Riverdale"
"10471",1,2,20,0,2,0,4,"Kingsbridge and Riverdale"
"10471",3,17,27,0,3,0,4,"Kingsbridge and Riverdale"
"10471",4,21,25,0,2,3,2,"Kingsbridge and Riverdale"
"10471",6,2,20,0,2,10,0,"Kingsbridge and Riverdale"
"10471",5,20,28,0,3,5,3,"Kingsbridge and Riverdale"
"10471",0,4,18,0,2,0,3,"Kingsbridge and Riverdale"
"10471",5,1,21,0,3,6,3,"Kingsbridge and Riverdale"
"10471",0,13,21,0,4,0,7,"Kingsbridge and Riverdale"
"10471",0,1,19,0,3,0,6,"Kingsbridge and Riverdale"
"10471",1,23,22,0,1,0,3,"Kingsbridge and Riverdale"
"10471",6,4,19,0,2,4,2,"Kingsbridge and Riverdale"
"10471",3,15,26,0,3,0,5,"Kingsbridge and Riverdale"
"10471",6,12,24,0,3,2,3,"Kingsbridge and Riverdale"
"10471",5,2,20,0,3,5,2,"Kingsbridge and Riverdale"
"10471",4,3,20,0,2,0,2,"Kingsbridge and Riverdale"
"10471",6,23,23,0,2,0,2,"Kingsbridge and Riverdale"
"10471",2,14,28,0,4,0,6,"Kingsbridge and Riverdale"
"10471",3,2,18,0,3,0,5,"Kingsbridge and Riverdale"
"10471",1,14,24,0,5,0,7,"Kingsbridge and Riverdale"
"10471",3,11,22,0,2,0,4,"Kingsbridge and Riverdale"
"10471",3,20,26,0,2,0,3,"Kingsbridge and Riverdale"
"10471",0,16,22,0,4,0,6,"Kingsbridge and Riverdale"
"10471",1,16,25,0,5,0,7,"Kingsbridge and Riverdale"
"10471",2,6,18,0,2,0,3,"Kingsbridge and Riverdale"
"10471",4,13,25,0,4,1,4,"Kingsbridge and Riverdale"
"10471",6,0,22,0,3,16,1,"Kingsbridge and Riverdale"
"10471",2,15,29,0,4,0,6,"Kingsbridge and Riverdale"
"10471",3,14,26,0,4,0,6,"Kingsbridge and Riverdale"
"10471",6,11,23,0,3,2,3,"Kingsbridge and Riverdale"
"10471",3,0,21,0,3,0,5,"Kingsbridge and Riverdale"
"10471",6,18,27,0,2,3,2,"Kingsbridge and Riverdale"
"10471",1,11,22,0,2,0,4,"Kingsbridge and Riverdale"
"10471",4,2,20,0,2,0,2,"Kingsbridge and Riverdale"
"10471",1,7,19,0,2,0,3,"Kingsbridge and Riverdale"
"10471",3,23,22,0,1,0,3,"Kingsbridge and Riverdale"
"10471",0,10,19,0,2,0,4,"Kingsbridge and Riverdale"
"10471",4,5,19,0,1,1,1,"Kingsbridge and Riverdale"
"10471",5,0,23,0,3,9,2,"Kingsbridge and Riverdale"
"10471",1,0,21,0,3,0,4,"Kingsbridge and Riverdale"
"10471",3,7,18,0,3,2,3,"Kingsbridge and Riverdale"
"10471",3,10,21,0,2,0,3,"Kingsbridge and Riverdale"
"10471",5,21,27,0,4,3,4,"Kingsbridge and Riverdale"
"10471",1,8,20,0,2,0,3,"Kingsbridge and Riverdale"
"10471",1,17,25,0,4,0,5,"Kingsbridge and Riverdale"
"10471",6,6,19,0,2,0,2,"Kingsbridge and Riverdale"
"10471",6,14,26,0,3,3,3,"Kingsbridge and Riverdale"
"10471",1,4,19,0,2,0,3,"Kingsbridge and Riverdale"
"10471",4,14,26,0,3,3,3,"Kingsbridge and Riverdale"
"10471",5,23,24,0,2,6,2,"Kingsbridge and Riverdale"
"10471",2,20,28,0,2,0,3,"Kingsbridge and Riverdale"
"10471",5,16,29,0,3,4,3,"Kingsbridge and Riverdale"
"10471",0,21,21,0,2,0,4,"Kingsbridge and Riverdale"
